title;system;thumbnail
Bill & Ted's Excellent Portable Adventure - A Bogus Journey! (World) (Retro Collection);gb;
Bill Elliott's NASCAR Fast Tracks (USA);gb;https://raw.githubusercontent.com/libretro/libretro-thumbnails/master/Nintendo%20-%20Game%20Boy/Named_Titles/Bill%20Elliott's%20NASCAR%20Fast%20Tracks%20(USA).png
"Binding of Isaac, The - Game Boy Edition (World) (Aftermarket) (Unl)";gb;
Bionic Battler (USA);gb;https://raw.githubusercontent.com/libretro/libretro-thumbnails/master/Nintendo%20-%20Game%20Boy/Named_Titles/Bionic%20Battler%20(USA).png
Bionic Commando (Europe);gb;https://raw.githubusercontent.com/libretro/libretro-thumbnails/master/Nintendo%20-%20Game%20Boy/Named_Titles/Bionic%20Commando%20(Europe).png
Bionic Commando (Japan);gb;https://raw.githubusercontent.com/libretro/libretro-thumbnails/master/Nintendo%20-%20Game%20Boy/Named_Titles/Bionic%20Commando%20(Japan).png
Bionic Commando (USA);gb;https://raw.githubusercontent.com/libretro/libretro-thumbnails/master/Nintendo%20-%20Game%20Boy/Named_Titles/Bionic%20Commando%20(USA).png
Birdie Bartender (World) (Aftermarket) (Unl);gb;
Bishoujo Senshi Sailor Moon (Japan);gb;https://raw.githubusercontent.com/libretro/libretro-thumbnails/master/Nintendo%20-%20Game%20Boy/Named_Titles/Bishoujo%20Senshi%20Sailor%20Moon%20(Japan).png
Bishoujo Senshi Sailor Moon R (Japan);gb;https://raw.githubusercontent.com/libretro/libretro-thumbnails/master/Nintendo%20-%20Game%20Boy/Named_Titles/Bishoujo%20Senshi%20Sailor%20Moon%20R%20(Japan).png
Black Bass - Lure Fishing (USA);gb;https://raw.githubusercontent.com/libretro/libretro-thumbnails/master/Nintendo%20-%20Game%20Boy/Named_Titles/Black%20Bass%20-%20Lure%20Fishing%20(USA).png
Black Castle (World) (Aftermarket) (Unl);gb;
Blades of Steel (Europe);gb;https://raw.githubusercontent.com/libretro/libretro-thumbnails/master/Nintendo%20-%20Game%20Boy/Named_Titles/Blades%20of%20Steel%20(Europe).png
Blades of Steel (USA);gb;https://raw.githubusercontent.com/libretro/libretro-thumbnails/master/Nintendo%20-%20Game%20Boy/Named_Titles/Blades%20of%20Steel%20(USA).png
Blaster Master Boy (USA);gb;https://raw.githubusercontent.com/libretro/libretro-thumbnails/master/Nintendo%20-%20Game%20Boy/Named_Titles/Blaster%20Master%20Boy%20(USA).png
Blaster Master Jr. (Europe);gb;https://raw.githubusercontent.com/libretro/libretro-thumbnails/master/Nintendo%20-%20Game%20Boy/Named_Titles/Blaster%20Master%20Jr.%20(Europe).png
Blitz Bomber (World) (Aftermarket) (Unl);gb;
Block Kuzushi GB (Japan) (SGB Enhanced);gb;https://raw.githubusercontent.com/libretro/libretro-thumbnails/master/Nintendo%20-%20Game%20Boy/Named_Titles/Block%20Kuzushi%20GB%20(Japan)%20(SGB%20Enhanced).png
Blockade (World) (Aftermarket) (Unl);gb;
Blodia (Japan);gb;https://raw.githubusercontent.com/libretro/libretro-thumbnails/master/Nintendo%20-%20Game%20Boy/Named_Titles/Blodia%20(Japan).png
"Blues Brothers, The (USA, Europe)";gb;"https://raw.githubusercontent.com/libretro/libretro-thumbnails/master/Nintendo%20-%20Game%20Boy/Named_Titles/Blues%20Brothers,%20The%20(USA,%20Europe).png"
"Blues Brothers, The - Jukebox Adventure (Europe)";gb;"https://raw.githubusercontent.com/libretro/libretro-thumbnails/master/Nintendo%20-%20Game%20Boy/Named_Titles/Blues%20Brothers,%20The%20-%20Jukebox%20Adventure%20(Europe).png"
Bo Jackson - Two Games in One (USA);gb;https://raw.githubusercontent.com/libretro/libretro-thumbnails/master/Nintendo%20-%20Game%20Boy/Named_Titles/Bo%20Jackson%20-%20Two%20Games%20in%20One%20(USA).png
Boggle Plus (USA);gb;https://raw.githubusercontent.com/libretro/libretro-thumbnails/master/Nintendo%20-%20Game%20Boy/Named_Titles/Boggle%20Plus%20(USA).png
Bokujou Monogatari GB (Japan) (SGB Enhanced);gb;https://raw.githubusercontent.com/libretro/libretro-thumbnails/master/Nintendo%20-%20Game%20Boy/Named_Titles/Bokujou%20Monogatari%20GB%20(Japan)%20(SGB%20Enhanced).png
Bokujou Monogatari GB (Japan) (Rev 1) (SGB Enhanced);gb;https://raw.githubusercontent.com/libretro/libretro-thumbnails/master/Nintendo%20-%20Game%20Boy/Named_Titles/Bokujou%20Monogatari%20GB%20(Japan)%20(SGB%20Enhanced).png
Bokujou Monogatari GB (Japan) (SGB Enhanced) (NP);gb;https://raw.githubusercontent.com/libretro/libretro-thumbnails/master/Nintendo%20-%20Game%20Boy/Named_Titles/Bokujou%20Monogatari%20GB%20(Japan)%20(SGB%20Enhanced).png
Bomb Jack (Europe);gb;https://raw.githubusercontent.com/libretro/libretro-thumbnails/master/Nintendo%20-%20Game%20Boy/Named_Titles/Bomb%20Jack%20(Europe).png
Bomber Boy (Japan);gb;https://raw.githubusercontent.com/libretro/libretro-thumbnails/master/Nintendo%20-%20Game%20Boy/Named_Titles/Bomber%20Boy%20(Japan).png
Bomber King - Scenario 2 (Japan);gb;https://raw.githubusercontent.com/libretro/libretro-thumbnails/master/Nintendo%20-%20Game%20Boy/Named_Titles/Bomber%20King%20-%20Scenario%202%20(Japan).png
Bomberman Collection (Japan) (SGB Enhanced);gb;
Bomberman GB (Japan) (SGB Enhanced);gb;"https://raw.githubusercontent.com/libretro/libretro-thumbnails/master/Nintendo%20-%20Game%20Boy/Named_Titles/Bomberman%20GB%20(USA,%20Europe)%20(SGB%20Enhanced).png"
"Bomberman GB (USA, Europe) (SGB Enhanced)";gb;"https://raw.githubusercontent.com/libretro/libretro-thumbnails/master/Nintendo%20-%20Game%20Boy/Named_Titles/Bomberman%20GB%20(USA,%20Europe)%20(SGB%20Enhanced).png"
Bomberman GB 2 (Japan) (SGB Enhanced);gb;
Bomberman GB 3 (Japan) (SGB Enhanced);gb;
Bonk's Adventure (USA);gb;https://raw.githubusercontent.com/libretro/libretro-thumbnails/master/Nintendo%20-%20Game%20Boy/Named_Titles/Bonk's%20Adventure%20(USA).png
Bonk's Revenge (USA) (SGB Enhanced);gb;https://raw.githubusercontent.com/libretro/libretro-thumbnails/master/Nintendo%20-%20Game%20Boy/Named_Titles/Bonk's%20Revenge%20(USA)%20(SGB%20Enhanced).png
Booby Boys (Japan);gb;https://raw.githubusercontent.com/libretro/libretro-thumbnails/master/Nintendo%20-%20Game%20Boy/Named_Titles/Booby%20Boys%20(Japan).png
Boomer's Adventure in ASMIK World (USA);gb;https://raw.githubusercontent.com/libretro/libretro-thumbnails/master/Nintendo%20-%20Game%20Boy/Named_Titles/Boomer's%20Adventure%20in%20ASMIK%20World%20(USA).png
Bork Paw Kisses (World) (Aftermarket) (Unl);gb;
Borruga - Neo Pinball (World) (Aftermarket) (Unl);gb;
Bouken! Puzzle Road (Japan);gb;https://raw.githubusercontent.com/libretro/libretro-thumbnails/master/Nintendo%20-%20Game%20Boy/Named_Titles/Bouken!%20Puzzle%20Road%20(Japan).png
Boulder Dash (Europe);gb;https://raw.githubusercontent.com/libretro/libretro-thumbnails/master/Nintendo%20-%20Game%20Boy/Named_Titles/Boulder%20Dash%20(Europe).png
Boulder Dash (Japan);gb;https://raw.githubusercontent.com/libretro/libretro-thumbnails/master/Nintendo%20-%20Game%20Boy/Named_Titles/Boulder%20Dash%20(Japan).png
Bounce (World) (v1.1) (Aftermarket) (Unl);gb;
"Bouncing Ball, The (World) (Aftermarket)";gb;
Bourgogne Game Show 2022 (World) (Aftermarket) (Unl);gb;
Boxing (Japan);gb;https://raw.githubusercontent.com/libretro/libretro-thumbnails/master/Nintendo%20-%20Game%20Boy/Named_Titles/Boxing%20(Japan).png
"Boxxle (USA, Europe) (Rev 1)";gb;
Boxxle (USA);gb;
"Boxxle II (USA, Europe)";gb;"https://raw.githubusercontent.com/libretro/libretro-thumbnails/master/Nintendo%20-%20Game%20Boy/Named_Titles/Boxxle%20II%20(USA,%20Europe).png"
Brain Bender (Europe);gb;https://raw.githubusercontent.com/libretro/libretro-thumbnails/master/Nintendo%20-%20Game%20Boy/Named_Titles/Brain%20Bender%20(Europe).png
Brain Bender (USA);gb;https://raw.githubusercontent.com/libretro/libretro-thumbnails/master/Nintendo%20-%20Game%20Boy/Named_Titles/Brain%20Bender%20(USA).png
Brain Drain (Europe) (SGB Enhanced);gb;https://raw.githubusercontent.com/libretro/libretro-thumbnails/master/Nintendo%20-%20Game%20Boy/Named_Titles/Brain%20Drain%20(Europe)%20(SGB%20Enhanced).png
Brain Drain (Japan) (En) (SGB Enhanced);gb;https://raw.githubusercontent.com/libretro/libretro-thumbnails/master/Nintendo%20-%20Game%20Boy/Named_Titles/Brain%20Drain%20(USA)%20(SGB%20Enhanced).png
Brain Drain (USA) (SGB Enhanced);gb;https://raw.githubusercontent.com/libretro/libretro-thumbnails/master/Nintendo%20-%20Game%20Boy/Named_Titles/Brain%20Drain%20(USA)%20(SGB%20Enhanced).png
"Bram Stoker's Dracula (USA, Europe)";gb;"https://raw.githubusercontent.com/libretro/libretro-thumbnails/master/Nintendo%20-%20Game%20Boy/Named_Titles/Bram%20Stoker's%20Dracula%20(USA,%20Europe).png"
BreakThru! (USA);gb;https://raw.githubusercontent.com/libretro/libretro-thumbnails/master/Nintendo%20-%20Game%20Boy/Named_Titles/BreakThru!%20(USA).png
Bubble Bobble (Japan);gb;https://raw.githubusercontent.com/libretro/libretro-thumbnails/master/Nintendo%20-%20Game%20Boy/Named_Titles/Bubble%20Bobble%20(Japan).png
"Bubble Bobble (USA, Europe)";gb;"https://raw.githubusercontent.com/libretro/libretro-thumbnails/master/Nintendo%20-%20Game%20Boy/Named_Titles/Bubble%20Bobble%20(USA,%20Europe).png"
Bubble Bobble Junior (Japan);gb;https://raw.githubusercontent.com/libretro/libretro-thumbnails/master/Nintendo%20-%20Game%20Boy/Named_Titles/Bubble%20Bobble%20Junior%20(Japan).png
"Bubble Bobble Part 2 (USA, Europe)";gb;"https://raw.githubusercontent.com/libretro/libretro-thumbnails/master/Nintendo%20-%20Game%20Boy/Named_Titles/Bubble%20Bobble%20Part%202%20(USA,%20Europe).png"
Bubble Ghost (Japan);gb;https://raw.githubusercontent.com/libretro/libretro-thumbnails/master/Nintendo%20-%20Game%20Boy/Named_Titles/Bubble%20Ghost%20(Japan).png
"Bubble Ghost (USA, Europe)";gb;"https://raw.githubusercontent.com/libretro/libretro-thumbnails/master/Nintendo%20-%20Game%20Boy/Named_Titles/Bubble%20Ghost%20(USA,%20Europe).png"
Bubsy II (Europe);gb;https://raw.githubusercontent.com/libretro/libretro-thumbnails/master/Nintendo%20-%20Game%20Boy/Named_Titles/Bubsy%20II%20(Europe).png
Bubsy II (USA);gb;https://raw.githubusercontent.com/libretro/libretro-thumbnails/master/Nintendo%20-%20Game%20Boy/Named_Titles/Bubsy%20II%20(USA).png
Bug Bites! (World) (Aftermarket) (Unl);gb;
Bugs Bunny Collection (Japan) (SGB Enhanced);gb;https://raw.githubusercontent.com/libretro/libretro-thumbnails/master/Nintendo%20-%20Game%20Boy/Named_Titles/Bugs%20Bunny%20Collection%20(Japan)%20(SGB%20Enhanced).png
Bugs Bunny Collection (Japan) (Rev 1) (SGB Enhanced);gb;https://raw.githubusercontent.com/libretro/libretro-thumbnails/master/Nintendo%20-%20Game%20Boy/Named_Titles/Bugs%20Bunny%20Collection%20(Japan)%20(SGB%20Enhanced).png
"Bugs Bunny Crazy Castle 2, The (USA)";gb;"https://raw.githubusercontent.com/libretro/libretro-thumbnails/master/Nintendo%20-%20Game%20Boy/Named_Titles/Bugs%20Bunny%20Crazy%20Castle%202,%20The%20(USA).png"
"Bugs Bunny Crazy Castle, The (USA, Europe)";gb;"https://raw.githubusercontent.com/libretro/libretro-thumbnails/master/Nintendo%20-%20Game%20Boy/Named_Titles/Bugs%20Bunny%20Crazy%20Castle,%20The%20(USA,%20Europe).png"
Bung's Math Test (World) (Unl);gb;
"Burai Fighter Deluxe (USA, Europe)";gb;"https://raw.githubusercontent.com/libretro/libretro-thumbnails/master/Nintendo%20-%20Game%20Boy/Named_Titles/Burai%20Fighter%20Deluxe%20(USA,%20Europe).png"
Burai Senshi Deluxe (Japan);gb;https://raw.githubusercontent.com/libretro/libretro-thumbnails/master/Nintendo%20-%20Game%20Boy/Named_Titles/Burai%20Senshi%20Deluxe%20(Japan).png
BurgerTime Deluxe (World);gb;https://raw.githubusercontent.com/libretro/libretro-thumbnails/master/Nintendo%20-%20Game%20Boy/Named_Titles/BurgerTime%20Deluxe%20(World).png
Burning Paper (Japan);gb;https://raw.githubusercontent.com/libretro/libretro-thumbnails/master/Nintendo%20-%20Game%20Boy/Named_Titles/Burning%20Paper%20(Japan).png
"Bust-A-Move 2 - Arcade Edition (USA, Europe)";gb;"https://raw.githubusercontent.com/libretro/libretro-thumbnails/master/Nintendo%20-%20Game%20Boy/Named_Titles/Bust-A-Move%202%20-%20Arcade%20Edition%20(USA,%20Europe).png"
Bust-A-Move 3 DX (Europe);gb;https://raw.githubusercontent.com/libretro/libretro-thumbnails/master/Nintendo%20-%20Game%20Boy/Named_Titles/Bust-A-Move%203%20DX%20(Europe).png
Buster Bros. (USA);gb;https://raw.githubusercontent.com/libretro/libretro-thumbnails/master/Nintendo%20-%20Game%20Boy/Named_Titles/Buster%20Bros.%20(USA).png
Busty Bunny the Bounty Babe (World) (v1.02) (Aftermarket) (Unl);gb;
Cadillac II (Japan);gb;https://raw.githubusercontent.com/libretro/libretro-thumbnails/master/Nintendo%20-%20Game%20Boy/Named_Titles/Cadillac%20II%20(Japan).png
"Caesars Palace (Europe) (En,Fr,De,Es,It)";gb;"https://raw.githubusercontent.com/libretro/libretro-thumbnails/master/Nintendo%20-%20Game%20Boy/Named_Titles/Caesars%20Palace%20(Europe)%20(En,Fr,De,Es,It).png"
Caesars Palace (Japan);gb;https://raw.githubusercontent.com/libretro/libretro-thumbnails/master/Nintendo%20-%20Game%20Boy/Named_Titles/Caesars%20Palace%20(Japan).png
Caesars Palace (USA);gb;https://raw.githubusercontent.com/libretro/libretro-thumbnails/master/Nintendo%20-%20Game%20Boy/Named_Titles/Caesars%20Palace%20(USA).png
Caesars Palace (USA) (Rev 1);gb;https://raw.githubusercontent.com/libretro/libretro-thumbnails/master/Nintendo%20-%20Game%20Boy/Named_Titles/Caesars%20Palace%20(USA).png
Capcom Quiz - Hatena no Daibouken (Japan);gb;https://raw.githubusercontent.com/libretro/libretro-thumbnails/master/Nintendo%20-%20Game%20Boy/Named_Titles/Capcom%20Quiz%20-%20Hatena%20no%20Daibouken%20(Japan).png
Captain America and the Avengers (USA);gb;https://raw.githubusercontent.com/libretro/libretro-thumbnails/master/Nintendo%20-%20Game%20Boy/Named_Titles/Captain%20America%20and%20the%20Avengers%20(USA).png
Captain Tsubasa J - Zenkoku Seiha e no Chousen (Japan) (SGB Enhanced);gb;https://raw.githubusercontent.com/libretro/libretro-thumbnails/master/Nintendo%20-%20Game%20Boy/Named_Titles/Captain%20Tsubasa%20J%20-%20Zenkoku%20Seiha%20e%20no%20Chousen%20(Japan)%20(SGB%20Enhanced).png
Captain Tsubasa VS (Japan);gb;https://raw.githubusercontent.com/libretro/libretro-thumbnails/master/Nintendo%20-%20Game%20Boy/Named_Titles/Captain%20Tsubasa%20VS%20(Japan).png
Card Game (Japan);gb;https://raw.githubusercontent.com/libretro/libretro-thumbnails/master/Nintendo%20-%20Game%20Boy/Named_Titles/Card%20Game%20(Japan).png
"Casino FunPak (USA, Europe)";gb;"https://raw.githubusercontent.com/libretro/libretro-thumbnails/master/Nintendo%20-%20Game%20Boy/Named_Titles/Casino%20FunPak%20(USA,%20Europe).png"
Casper (Europe);gb;https://raw.githubusercontent.com/libretro/libretro-thumbnails/master/Nintendo%20-%20Game%20Boy/Named_Titles/Casper%20(Europe).png
Casper (USA);gb;https://raw.githubusercontent.com/libretro/libretro-thumbnails/master/Nintendo%20-%20Game%20Boy/Named_Titles/Casper%20(USA).png
Castelian (Europe);gb;https://raw.githubusercontent.com/libretro/libretro-thumbnails/master/Nintendo%20-%20Game%20Boy/Named_Titles/Castelian%20(Europe).png
Castelian (USA);gb;https://raw.githubusercontent.com/libretro/libretro-thumbnails/master/Nintendo%20-%20Game%20Boy/Named_Titles/Castelian%20(USA).png
Castle Quest (Europe);gb;https://raw.githubusercontent.com/libretro/libretro-thumbnails/master/Nintendo%20-%20Game%20Boy/Named_Titles/Castle%20Quest%20(Europe).png
Castlevania - The Adventure (Europe);gb;https://raw.githubusercontent.com/libretro/libretro-thumbnails/master/Nintendo%20-%20Game%20Boy/Named_Titles/Castlevania%20-%20The%20Adventure%20(Europe).png
Castlevania - The Adventure (USA);gb;https://raw.githubusercontent.com/libretro/libretro-thumbnails/master/Nintendo%20-%20Game%20Boy/Named_Titles/Castlevania%20-%20The%20Adventure%20(USA).png
Castlevania - The Adventure (USA) (Castlevania Anniversary Collection);gb;https://raw.githubusercontent.com/libretro/libretro-thumbnails/master/Nintendo%20-%20Game%20Boy/Named_Titles/Castlevania%20-%20The%20Adventure%20(USA).png
"Castlevania II - Belmont's Revenge (USA, Europe) (Castlevania Anniversary Collection)";gb;"https://raw.githubusercontent.com/libretro/libretro-thumbnails/master/Nintendo%20-%20Game%20Boy/Named_Titles/Castlevania%20II%20-%20Belmont's%20Revenge%20(USA,%20Europe).png"
"Castlevania II - Belmont's Revenge (USA, Europe)";gb;"https://raw.githubusercontent.com/libretro/libretro-thumbnails/master/Nintendo%20-%20Game%20Boy/Named_Titles/Castlevania%20II%20-%20Belmont's%20Revenge%20(USA,%20Europe).png"
"Castlevania Legends (USA, Europe) (SGB Enhanced)";gb;"https://raw.githubusercontent.com/libretro/libretro-thumbnails/master/Nintendo%20-%20Game%20Boy/Named_Titles/Castlevania%20Legends%20(USA,%20Europe)%20(SGB%20Enhanced).png"
Catrap (USA);gb;https://raw.githubusercontent.com/libretro/libretro-thumbnails/master/Nintendo%20-%20Game%20Boy/Named_Titles/Catrap%20(USA).png
Cave Fighter (World) (Aftermarket) (Unl);gb;
Cave Noire (Japan);gb;https://raw.githubusercontent.com/libretro/libretro-thumbnails/master/Nintendo%20-%20Game%20Boy/Named_Titles/Cave%20Noire%20(Japan).png
Centipede (USA) (Majesco);gb;
"Centipede (USA, Europe) (Accolade)";gb;
Chachamaru Boukenki 3 - Abyss no Tou (Japan);gb;https://raw.githubusercontent.com/libretro/libretro-thumbnails/master/Nintendo%20-%20Game%20Boy/Named_Titles/Chachamaru%20Boukenki%203%20-%20Abyss%20no%20Tou%20(Japan).png
Chachamaru Panic (Japan);gb;https://raw.githubusercontent.com/libretro/libretro-thumbnails/master/Nintendo%20-%20Game%20Boy/Named_Titles/Chachamaru%20Panic%20(Japan).png
Chalvo 55 - Super Puzzle Action (Japan);gb;https://raw.githubusercontent.com/libretro/libretro-thumbnails/master/Nintendo%20-%20Game%20Boy/Named_Titles/Chalvo%2055%20-%20Super%20Puzzle%20Action%20(Japan).png
Championship Pool (USA);gb;https://raw.githubusercontent.com/libretro/libretro-thumbnails/master/Nintendo%20-%20Game%20Boy/Named_Titles/Championship%20Pool%20(USA).png
"Chase H.Q. (USA, Europe)";gb;"https://raw.githubusercontent.com/libretro/libretro-thumbnails/master/Nintendo%20-%20Game%20Boy/Named_Titles/Chase%20H.Q.%20(USA,%20Europe).png"
Cherry Rescue! (World) (Aftermarket) (Unl);gb;
"Chessmaster, The (Europe)";gb;
"Chessmaster, The (Japan)";gb;
"Chessmaster, The (USA, Europe)";gb;
"Chessmaster, The (USA) (Rev 1)";gb;
Chibi Maruko-chan - Maruko Deluxe Theater (Japan) (SGB Enhanced);gb;https://raw.githubusercontent.com/libretro/libretro-thumbnails/master/Nintendo%20-%20Game%20Boy/Named_Titles/Chibi%20Maruko-chan%20-%20Maruko%20Deluxe%20Theater%20(Japan)%20(SGB%20Enhanced).png
Chibi Maruko-chan - Okozukai Daisakusen! (Japan);gb;https://raw.githubusercontent.com/libretro/libretro-thumbnails/master/Nintendo%20-%20Game%20Boy/Named_Titles/Chibi%20Maruko-chan%20-%20Okozukai%20Daisakusen!%20(Japan).png
Chibi Maruko-chan 2 - Deluxe Maruko World (Japan);gb;https://raw.githubusercontent.com/libretro/libretro-thumbnails/master/Nintendo%20-%20Game%20Boy/Named_Titles/Chibi%20Maruko-chan%202%20-%20Deluxe%20Maruko%20World%20(Japan).png
Chibi Maruko-chan 3 - Mezase! Game Taishou no Maki (Japan);gb;https://raw.githubusercontent.com/libretro/libretro-thumbnails/master/Nintendo%20-%20Game%20Boy/Named_Titles/Chibi%20Maruko-chan%203%20-%20Mezase!%20Game%20Taishou%20no%20Maki%20(Japan).png
Chibi Maruko-chan 4 - Kore ga Nihon Da yo! Ouji-sama (Japan);gb;https://raw.githubusercontent.com/libretro/libretro-thumbnails/master/Nintendo%20-%20Game%20Boy/Named_Titles/Chibi%20Maruko-chan%204%20-%20Kore%20ga%20Nihon%20Da%20yo!%20Ouji-sama%20(Japan).png
Chiki Chiki Machine Mou Race (Japan);gb;https://raw.githubusercontent.com/libretro/libretro-thumbnails/master/Nintendo%20-%20Game%20Boy/Named_Titles/Chiki%20Chiki%20Machine%20Mou%20Race%20(Japan).png
Chiki Chiki Tengoku (Japan);gb;https://raw.githubusercontent.com/libretro/libretro-thumbnails/master/Nintendo%20-%20Game%20Boy/Named_Titles/Chiki%20Chiki%20Tengoku%20(Japan).png
Chikyuu Kaihou Gun ZAS (Japan) (En);gb;https://raw.githubusercontent.com/libretro/libretro-thumbnails/master/Nintendo%20-%20Game%20Boy/Named_Titles/Chikyuu%20Kaihou%20Gun%20ZAS%20(Japan)%20(En).png
Choplifter II (Japan);gb;https://raw.githubusercontent.com/libretro/libretro-thumbnails/master/Nintendo%20-%20Game%20Boy/Named_Titles/Choplifter%20II%20(Japan).png
Choplifter II - Rescue & Survive (Europe);gb;https://raw.githubusercontent.com/libretro/libretro-thumbnails/master/Nintendo%20-%20Game%20Boy/Named_Titles/Choplifter%20II%20(Japan).png
Choplifter II - Rescue & Survive (USA);gb;https://raw.githubusercontent.com/libretro/libretro-thumbnails/master/Nintendo%20-%20Game%20Boy/Named_Titles/Choplifter%20II%20(Japan).png
Choplifter III (Europe);gb;https://raw.githubusercontent.com/libretro/libretro-thumbnails/master/Nintendo%20-%20Game%20Boy/Named_Titles/Choplifter%20III%20(Europe).png
